index	input	target
127828	haruskah kita katakan - satu dolar?	ini taruhan.
127839	aku mencintaimu, miss kubelik.	tujuh - ratu.
127846	keberatan jika saya masuk?	tentu saja tidak .
127847	Aku baik-baik saja.	keberatan jika saya masuk?
127848	apakah kamu yakin? bagaimana lututmu?	Aku baik-baik saja.
127849	saya baik-baik saja .	apakah kamu yakin? bagaimana lututmu?
127852	selamat malam, mr. baxter.	selamat malam, nona kubelik.
127856	oh .	Anda tidak bertemu mr. sheldrake?
127867	baik .	bagaimana semuanya di apartemen?
127868	baik . bagaimana matamu?	baik .
127869	oh, miss kubelik. Bagaimana perasaanmu ?	baik . bagaimana matamu?
127872	kita akan menyelesaikan game gin itu.	oh .
127873	bukan saya ?	kita akan menyelesaikan game gin itu.
127877	piring-piring ?	Maksud saya, setelah itu?
127884	Saya melihat Anda membeli beberapa serbet.	mungkin juga pergi jauh-jauh.
127885	itu harus - ramah-hidup-bijaksana.	Saya melihat Anda membeli beberapa serbet.
127889	tidak - datang saja seperti kamu.	katakanlah, Anda cukup bagus dengan raket itu.
127890	apakah kita berpakaian untuk makan malam?	tidak - datang saja seperti kamu.
127900	disini	di lutut?
127901	dimana?	disini
127915	saya tahu begitu. dia seorang pengambil.	sebuah Apa ?
127916	saya rasa begitu .	saya tahu begitu. dia seorang pengambil.
127917	Anda bermaksud seseorang seperti mr. sheldrake.	saya rasa begitu .
127927	oh .	apa yang kamu lakukan dengan itu?
127928	di rumah ini, kamu seharusnya.	oh .
127929	Apakah kamu seharusnya?	di rumah ini, kamu seharusnya.
127933	yakin . Apa itu bau lucu?	gas. bukankah kamu menyalakannya?
127934	Apakah kamu baik-baik saja ?	yakin . Apa itu bau lucu?
127938	untuk saya ?	-- Bapak . sheldrake.
127939	ada telepon untuk Anda -	untuk saya ?
127943	siapa yang peduli?	saya akan .
127948	sekarang jangan mencari ide apa pun, miss kubelik.	saya hanya ingin udara segar.
127949	maukah kau membuka jendela?	sekarang jangan mencari ide apa pun, miss kubelik.
127954	kamu yakin ingin melempar kartu itu?	yakin .
127955	kamu bertaruh. saya mendapat tangan yang luar biasa.	kamu yakin ingin melempar kartu itu?
127956	Apakah saya harus ?	kamu bertaruh. saya mendapat tangan yang luar biasa.
127958	saya sendiri juga tidak terlalu suka.	ambil kartumu dan ayo pergi.
127966	dapatkah saya memiliki pad dan pensil itu?	untuk apa ?
127967	tidak diragukan lagi.	dapatkah saya memiliki pad dan pensil itu?
127968	kamu berpikir seperti itu ?	tidak diragukan lagi.
127969	Saya yakin itu penjelasannya.	kamu berpikir seperti itu ?
127972	apakah dia benar-benar marah ketika kamu memberitahunya?	Bapak . sheldrake? Oh ya . sangat.
127987	saya tidak menginginkannya.	pilih kartu.
127990	memberi apa?	mengapa orang harus mencintai orang lain?
127994	saya tidak pandai dalam hal itu.	saya . biarkan aku mendapatkan kartunya.
127999	Buka .	tidak ada apa pun di sini selain uang seratus dolar.
128013	perutmu ?	mereka harus memompanya.
128014	tidak - itu perut saya.	perutmu ?
128015	ada yang salah dengan kakimu?	tidak - itu perut saya.
128016	segera setelah saya bisa berjalan.	ada yang salah dengan kakimu?
128017	kapan kamu pulang ?	segera setelah saya bisa berjalan.
128018	rindu.	kapan kamu pulang ?
128019	siapa nama depannya?	rindu.
128021	siapa nama temanmu ?	baxter.
128023	apartemennya?	maksud saya - apartemennya.
128024	di apartemennya.	apartemennya?
128025	dan dimana kamu sekarang?	di apartemennya.
128026	seseorang dari kantor.	dan dimana kamu sekarang?
128027	siapa ?	seseorang dari kantor.
128035	tidak - saya tidak menginginkan apa pun.	aku akan memberimu kopi.
128083	kira saya membuat boo-boo, ya?	tidak - saya menyukainya.
128088	tiga.	saya pikir begitu.
128089	berapa banyak minuman yang kamu punya?	tiga.
128094	saya tidak boleh minum ketika saya mengemudi.	Anda benar sekali.
128095	satu lagi ?	saya tidak boleh minum ketika saya mengemudi.
128096	sorakan.	satu lagi ?
128101	aku memaafkanmu .	kamu tidak seharusnya.
128102	aku tidak menyalahkanmu. itu tidak bisa dimaafkan.	aku memaafkanmu .
128125	jam berapa acara berlangsung?	delapan tiga puluh.
128135	oh maksudmu - seperti teman perempuan?	tidak . seperti pria.
128138	maksudmu malam ini?	ya
128141	Apakah Anda mau ?	yakin .
128142	tidak .	Apakah Anda mau ?
128148	Selamat malam .	Selamat malam .
128161	Anda seharusnya tetap di tempat tidur pagi ini.	Aku seharusnya tetap di tempat tidur tadi malam.
128162	itu aku	Anda seharusnya tetap di tempat tidur pagi ini.
128165	itu membuatku merasa sangat buruk.	kenapa?
128168	ya saya lebih baik tidak terlalu dekat.	oh, aku tidak pernah terkena flu.
128169	katakan, Anda mendapat lulu.	ya saya lebih baik tidak terlalu dekat.
128170	saya agak menyukainya.	katakan, Anda mendapat lulu.
128174	pagi, mr. baxter.	pagi hari, miss kubelik.
128191	selamat malam, mr. baxter.	selamat malam, nyonya. lieberman.
128201	sekarang kamu menjadi terang?	Terima kasih Pak .
128202	jadi apa yang akan terjadi?	sekarang kamu menjadi terang?
128203	di dalam kamu	jadi apa yang akan terjadi?
128206	bagaimana itu lagi?	tidak ada kunci!
128207	apalagi tidak ketinggalan kubelik.	bagaimana itu lagi?
128211	maaf, mr. sheldrake.	apa maksudmu, maaf?
128212	sekarang saya harus meminjam kunci Anda.	maaf, mr. sheldrake.
128213	sangat pintar .	sekarang saya harus meminjam kunci Anda.
128225	Saya ditendang di kepala juga.	oh ?
128232	kamu suka ? semuanya milikmu.	milik saya
128236	ya -	sekarang apa kabar Anda, baxter?
128260	Turunkan aku untuk kamis lagi.	roger. dan saya akan mendapatkan kunci lainnya.
128261	ya pak . itulah hidup, baiklah.	Turunkan aku untuk kamis lagi.
128277	baik - saya kira begitu.	Anda tahu sekretaris saya - miss olsen -
128287	oh, Anda tidak perlu khawatir -	bukan berarti aku menyembunyikan sesuatu.
128288	Anda tahu bagaimana orang berbicara.	oh, Anda tidak perlu khawatir -
128289	ya tentu saja .	Anda tahu bagaimana orang berbicara.
128292	rileks, baxter.	Terima kasih Pak .
128293	oh - maaf sekali. dingin sekali -	rileks, baxter.
128298	oh? oh!	ini
128311	aku belum selesai denganmu.	ya pak .
128326	oh .	apakah kamu akan menyangkalnya?
128327	setia, kooperatif, banyak akal c. c. baxter.	oh .
128331	jenis sendi apa yang kamu jalankan?	Tuan?
128339	berpikir.	maukah Anda mengulang pertanyaan?
128340	saya tidak tahu.	berpikir.
128351	baxter?	ya pak .
128353	kamu ?	siapa lagi ?
128354	karena aku.	kamu ?
128356	tidak, tidak - hanya mengalami kecelakaan kecil.	apa maksudnya, kecelakaan?
128357	fran sakit atau apa?	tidak, tidak - hanya mengalami kecelakaan kecil.
128366	baxter?	iya nih ?
128377	apa yang kamu inginkan ?	apa yang saya -- ? sebentar .
128378	hai, baxter.	apa yang kamu inginkan ?
128460	Ya - saya menyerah apartemen.	ke mana kamu pindah?
128461	apa ini - Anda berkemas?	Ya - saya menyerah apartemen.
128462	baiklah, ada hal-hal yang harus saya lakukan -	apa ini - Anda berkemas?
128463	kenapa kamu sendirian di malam tahun baru?	baiklah, ada hal-hal yang harus saya lakukan -
128464	tentu, dokter.	kenapa kamu sendirian di malam tahun baru?
128467	oh, saya baik-baik saja, doc.	bukan kamu - miss kubelik.
128482	kubelik - dengan dua k.	dimana alamatnya ? Di mana dia tinggal ?
128483	bagaimana kamu mengeja nama belakangnya?	kubelik - dengan dua k.
128491	halo, miss kubelik.	mister - miss - kesopanan seperti itu!
128494	Siapa Namanya ?	miss kubelik - fran.
128504	dia akan baik-baik saja, dokter?	berapa banyak pil yang ada di botol itu?
128521	selamat malam, baxter.	hai, dok. memiliki panggilan telat?
128525	tidak ada . bersihkan saja, ya?	sepatu saya .
128526	katakan, apa yang terjadi di sini?	tidak ada . bersihkan saja, ya?
128530	Selamat malam ?	pesta berakhir.
128531	Selamat malam .	Selamat malam ?
128532	tidak begitu kasar, sayang.	Selamat malam .
128545	tidak .	kamu punya teman perempuan?
128546	bisakah saya mengajukan pertanyaan pribadi kepada Anda?	tidak .
128554	keluarga	tidak .
128555	tidak .	keluarga
128569	pria itu pasti sudah mengikatnya.	ya, dia punchy. berbicara sendiri.
128573	kenapa tidak ? kita tidak berutang apa pun pada teman.	ya apa yang dilakukan teman laki-laki untuk kita akhir-akhir ini?
128580	siapa ?	kubelik.
128587	ya, kamu lakukan. sekarang berkonsentrasi.	saya tidak tahu.
128588	tidak .	ya, kamu lakukan. sekarang berkonsentrasi.
128589	kamu tahu di mana kamu berada, fran?	tidak .
128590	saya minum pil tidur.	kamu tahu di mana kamu berada, fran?
128591	dan apa yang terjadi padamu?	saya minum pil tidur.
128593	katakan padaku lagi - siapa namaku?	dr. dreyfuss.
128594	dapatkan lebih banyak kopi.	katakan padaku lagi - siapa namaku?
128595	dreyfuss.	dapatkan lebih banyak kopi.
128596	dr. dreyfuss.	dreyfuss.
128597	dokter.	dr. dreyfuss.
128598	Itu benar, fran. dan saya seorang dokter.	dokter.
128599	obat tidur .	Itu benar, fran. dan saya seorang dokter.
128601	ayo, fran.	selamat tinggal, mr. baxter.
128644	Anda akan ketinggalan kereta, jeff.	datang?
128645	hentikan itu, fran.	Anda akan ketinggalan kereta, jeff.
128653	ini malam natal, fran - jangan berkelahi.	Selamat Natal .
128667	saya punya tanggal itu - ingat?	aku mencintaimu - ingat?
128669	kamu tahu saya lakukan.	fran -
128675	menangani apa?	apa yang kamu pikirkan ?
128680	kamu tidak lucu.	saya tidak mencoba.
128686	maksudku - tentang perceraianku.	kami tidak membicarakannya - Anda melakukannya.
128687	kami membicarakan banyak hal.	maksudku - tentang perceraianku.
128688	ingat apa yang kita bicarakan?	kami membicarakan banyak hal.
128693	tidak . saya punya kencan jam setengah delapan.	penting ?
128707	sudah neraka.	- Saus yang sama - manis dan asam.
128708	seperti dulu . stan yang sama, lagu yang sama -	sudah neraka.
128709	aku merindukanmu, fran.	seperti dulu . stan yang sama, lagu yang sama -
128710	enam minggu . tapi siapa yang menghitung?	aku merindukanmu, fran.
128711	sudah berapa lama - sebulan?	enam minggu . tapi siapa yang menghitung?
128714	betul .	Anda tahu saya menyukainya lebih lama.
128718	masih takut seseorang dapat melihat kita bersama?	biarkan aku mengambilnya.
128722	Apa yang ibumu lakukan siang ini?	dia ada di rumah - menjejalkan seekor kalkun.
128724	sedikit campuran dalam sinyal. Ayo pergi .	pergi ke mana ?
128725	apa yang memberi?	sedikit campuran dalam sinyal. Ayo pergi .
128726	tetap dengan itu, sobat-anak! ayolah, Sylvia.	apa yang memberi?
128732	Anda berarti Anda membawa gadis-gadis lain di sini?	tentu tidak . Saya seorang pria yang sudah menikah bahagia.
128737	Di mana dia tinggal ?	jalan seratus tujuh puluh sembilan - bronx.
128738	saya bilang - dengan ibu saya.	Di mana dia tinggal ?
128739	dimana kamu tinggal ?	saya bilang - dengan ibu saya.
128740	tidakkah kamu berhenti bicara?	dimana kamu tinggal ?
128754	tetapi saya pikir Anda bisa menahan lidah Anda.	itu tidak akan terjadi lagi.
128758	apakah kamu memiliki natal yang menyenangkan?	menyenangkan . kamu sangat membantu.
128760	menyebarkan - Anda tahu, berkembang biak - bayi terbang?	oh - oh!
128770	keluar --	laki-laki dari semua ras - kebangsaan -
128773	satu untuk semua semua untuk satu --	Anda dapat menyimpan bahan bakar sialan Anda -
128774	tidak - sama sekali tidak -	satu untuk semua semua untuk satu --
128775	semangat korps -	tidak - sama sekali tidak -
128781	laki-laki saya -	apa !
128788	baik - seperti yang saya katakan, pilihlah.	saya bilang saya suka semuanya.
128789	Aku suka semuanya --	baik - seperti yang saya katakan, pilihlah.
128806	kemana kamu menuju?	apa masalahnya? langsung ke intinya.
128807	ya -	kemana kamu menuju?
128808	kamu datang di kapal itu, bukan?	ya -
128812	moonby. mendapat winstons?	moonby apa?
128813	siapa kamu ?	moonby. mendapat winstons?
128820	waktu yang lama .	tahun ? pelayan bir lagi.
128821	berapa lama kamu di sana?	waktu yang lama .
128822	kita lakukan.	berapa lama kamu di sana?
128829	ya	lemak. itu benar-benar gendut.
128830	trek?	ya
128831	saya adalah seorang untuk tanggal 25.	trek?
128832	ayo bicara tentang kamu.	saya adalah seorang untuk tanggal 25.
128833	itu cukup array pita. . .	ayo bicara tentang kamu.
128836	semacam.	apakah Anda melakukan pengintaian jarak jauh -
128838	tidak ada.	penjaga hutan, eh?
128839	dengan unit apa kamu?	tidak ada.
128841	utara?	ya jalan ke utara.
128842	tidak .	utara?
128843	delta?	tidak .
128844	Saya yakin itu, tetapi saya menderita hepatitis.	delta?
128845	itu gin yang baik.	Saya yakin itu, tetapi saya menderita hepatitis.
128846	bagianku . bir, dengan es dan air.	itu gin yang baik.
128847	bagian mana itu?	bagianku . bir, dengan es dan air.
128848	bagian.	bagian mana itu?
128850	tentu, terima kasih .	memenangkan perang sendiri.
128851	bagaimana kalau minum?	tentu, terima kasih .
128867	bukan apa-apa.	ketika kamu membunuh cong, tidakkah kamu merasakan sesuatu.
128868	dia membunuh orang itu tanpa merasakan apapun.	bukan apa-apa.
128871	aku tahu .	apa yang kita lakukan disini?
128874	siapa dia ?	Tuhan tahu .
128875	terlihat seperti itu.	siapa dia ?
128876	charlie?	terlihat seperti itu.
128878	itu cahaya di sana -	ya itu dia .
128885	whatdoya pikir itu berpikir.	bahwa kita lebih bodoh dari yang kita lihat.
128889	apa yang kamu lihat ?	saya tidak tahu.
128903	mengapa mereka memanggilmu itu?	panggil aku apa, tuan?
128904	ya pak --	mengapa mereka memanggilmu itu?
128905	kepala	ya pak --
128920	jalan yang mana ? kanan atau kiri ?	siapa tahu ? benar
128926	dengarkan.	apa itu ?
128928	tanda-tanda ?	ya - seperti terus keluar -
128933	kapan kamu melakukannya?	ketika kamu sedang tidur .
128938	mereka bukan kongres.	kami orang amerika.
128953	Anda akan segera melihat - pergi, pelaut -	tidak apa-apa - sialan panas -
128954	apa yang Anda coba katakan, kapten -	Anda akan segera melihat - pergi, pelaut -
128964	asap!	dimana?
128975	yesus - pria itu terlalu banyak.	Saya bertanya-tanya apakah itu adalah helikopter yang sama.
128986	ada yang melihat asap?	terlalu jauh ke pedalaman.
128988	mengakhiri ?	mengakhiri dengan prasangka ekstrim.
129000	apakah dia akan mengingatmu?	mungkin .
129014	tolong bantu aku, teman.	apa itu ?
129016	Hei, kawan, perahu itu masih berjalan, eh?	ya, itu masih berjalan.
129018	kolonel kurtz, dia sudah mati.	ya
129019	ya	kolonel kurtz, dia sudah mati.
129021	bagaimana mereka tahu?	mereka pasti telah melihat api.
129026	Apa yang terjadi disini .	charlie?
129028	baiklah, dia membunuh sekarang.	mungkin .
129044	tidak pak .	pria ini atau diriku sendiri?
129078	angin --	apa ?
129083	mereka cukup jauh?	tentu - baik -
129088	ombak bagus.	apa tuan ?
129100	masih cukup berbulu, Pak.	kamu ingin 'surfing, tentara?
129103	berubah.	wh - apa?
129105	seberapa besar ?	enam hingga delapan kaki.
129110	bos kiri.	apa maksudmu ?
129130	siapa ?	musuh . siapa lagi ?
129131	orang-orang liar sialan.	siapa ?
129136	Anda akan menemukan cukup banyak di sana.	bagaimana dengan titik ini di sini?
129143	desa yang Anda tunjuk agak berbulu.	berbulu?
129156	tidak . berjalan.	apa yang Anda lakukan untuk persediaan?
129157	haiphong? Sial, kamu melompat masuk?	tidak . berjalan.
129176	pergi - sembunyikan dirimu.	apa yang sedang kamu lakukan ?
129183	Saya pikir berpikir kebohongan bau.	oh kapten, itu sangat benar.
129194	bagaimana rasa sakitnya?	bagaimana milikmu?
129200	aku menyukainya .	kamu sudah gila.
129215	Anda tidak datang ke sini, untuk melihat saya?	tidak - tidak, tuan.
129220	kolonel kurtz, saya kira.	aku kurtz.
129238	yang lain --	tidak - biarkan saja -
129240	kamu pikir ?	saya tidak melihat. . saya sedang berlari.
129251	kapan ?	kapan saja - kami - orang amerika.
129261	tidak - tidak, kapten.	yang mana milik kolonel itu?
129263	nah .	maka ayo kita keluar dari sini.
129264	ingin mengucapkan selamat tinggal pada kolonel?	nah .
129270	apa itu ?	hanya sesuatu yang saya baca di pers gratis.
129301	sederhana. mereka tidak ingin dia pergi.	kamu adalah australia?
129313	apakah kamu hangat, kapten?	sungai itu indah.
129315	aku tahu .	tapi kapten, maksudku - kanibal.
129322	iya nih .	apa yang kamu dengar ?
129341	siapa sih yang memverifikasi itu?	saya lakukan.
129349	bukit beverly -	apa ?
129350	di mana petugas pasokan kepala Anda?	bukit beverly -
129351	bangsat, Pak.	di mana petugas pasokan kepala Anda?
129376	102 melanjutkan:	tunggu sampai aku ada di seberang!
129390	212 melanjutkan:	tetap kembali.
129392	184 melanjutkan:	kamera infra merah Anda?
129408	Ayo pergi .	94 melanjutkan:
129410	48 melanjutkan:	Aku akan membawamu kesana.
129438	sudah berapa lama kamu ke utara?	enam bulan .
129446	radio di fritz.	dari mana kamu bilang eric?
129447	Apa yang terjadi disini ?	radio di fritz.
129458	kamu terluka.	tidak ada yang rusak. ayo, kita harus cepat.
129465	apa yang sedang terjadi ?	aku akan memberitahumu semuanya nanti.
129469	hati-hati, oke?	itu kalimat saya.
129473	Ayo pergi .	tunggu sebentar .
129503	terima kasih.	saya yakin Anda belum makan siang.
129525	Ayo pergi dari sini .	kenapa kamu tidak membiarkan dia menembakku?
129535	mungkin Anda bisa berbicara dengan perasaan ke pacar Anda.	diam !
129549	jangan bertaruh.	saya sudah punya .
129567	kamu punya satu?	itu diledakkan dengan pesawat.
129570	diam .	dimana elt saya?
129572	kamu tidak merasa kedinginan?	ini adalah hari musim semi. . .
129573	apa ? ! persetan. Selamatkan diri mu .	kamu tidak merasa kedinginan?
129574	berapa banyak yang kamu lihat?	apa ? ! persetan. Selamatkan diri mu .
129575	Sudah bilang aku baik-baik saja!	berapa banyak yang kamu lihat?
129592	di mana di neraka meyerling menggali kamu?	kamu tahu meyerling?
129598	harus mundur, cari jalan lain.	lupakan . itu akan memakan waktu berhari-hari.
129605	menjadi tamuku.	aku tepat di belakangmu.
129614	aku tidak berencana untuk mati.	kita akan berhenti di sini, menggali tempat berlindung salju.
129618	Aku tidak akan membawamu keluar dari sini.	betul . kamu bukan .
129636	apakah dia punya orang?	seorang anak perempuan di oregon.
129643	baru ke negara ini, nak?	enam bulan . studi ekologi untuk minyak tanah utara.
129668	Anda tidak akan menembak siapa pun. . .	tetapi saya akan melakukannya.
129670	Bisakah kita membeli marshal makan malam?	tidak, saya lebih baik tetap di pos saya.
129671	Saya adalah bukti nyata dari fakta yang menyedihkan itu.	Bisakah kita membeli marshal makan malam?
129681	apa masalahnya dengan tempat sam wilder?	akankah kamu menyewakanku kabin, atau tidak?
129682	saya harus menyewa kabin.	apa masalahnya dengan tempat sam wilder?
129703	lihat, neff, aku punya ben corbett denganku -	- disini? ! dimana lebih liar?
129718	tersangka pembunuh.	apa pentingnya ini bagi Anda?
129723	aku terlalu tua untuk ini.	tahu siapa yang bisa melakukannya?
129728	apa yang Anda katakan mereka sebut pesawat luar angkasa ini?	hunian Arktik mobile - gila.
