index	input	target
142442	yes .	tell the court about that, please .
142443	what about miss lawson ?	yes .
142444	no -- never .	what about miss lawson ?
142447	how long were you mr marsh's personal secretary ?	six years .
142451	rebecca lawson .	you wouldn't know her address, would you ?
142452	her name ?	rebecca lawson .
142453	i assume his girlfriend .	her name ?
142456	why did you come by ?	i had some papers to pick up .
142457	a little after eleven .	why did you come by ?
142462	his secretary . joanne braslow .	she was here ?
142463	who found him ?	his secretary . joanne braslow .
142465	is it marsh ?	yeah .
142477	she was .	thank you . the state rests .
142478	who was your primary beneficiary ?	she was .
142479	yes .	who was your primary beneficiary ?
142500	she didn't . she just left .	why do you think she left you ?
142501	why did she say she was leaving ?	she didn't . she just left .
142502	she left me .	why did she say she was leaving ?
142503	why not ?	she left me .
142504	it didn't .	why not ?
142508	i had bypass surgery .	and how are you now ?
142509	what happened next ?	i had bypass surgery .
142510	i had a bad heart .	what happened next ?
142511	what kind of condition are you referring to ?	i had a bad heart .
142517	how long were you together ?	for about one year .
142518	we were lovers .	how long were you together ?
142521	-- and what did you suggest ?	cocaine .
142524	yes -- insulin and others .	what did she say ?
142525	did you suggest any ?	yes -- insulin and others .
142530	we stopped seeing each other .	why ?
142533	did you ever see her again after that ?	yes -- several times .
142546	no -- she asked me about cocaine .	i suggest it never happened .
142549	you'll be sorry ?	i was angry .
142579	what did you prescribe for her ?	chinese peony root .
142580	yes .	what did you prescribe for her ?
142583	why does she come to you ?	she suffers from severe menstrual cramps .
142586	oriental medicine .	--and is miss lawson a patient of yours ?
142590	then -- those are not your own words ?	no .
142591	i heard him say it .	then -- those are not your own words ?
142593	high school ?	no .
142594	no .	high school ?
142595	did you go to college, mrs . crawford ?	no .
142604	yes -- he did .	how ?
142605	did he make your life miserable ?	yes -- he did .
142610	we dated for about a month last year .	then what happened ?
142614	yes .	where did you meet him ?
142619	you didn't know about it before that ?	no .
142626	yes .	you killed him -- didn't you, joanne ?
142627	then you would have gotten your money ?	yes .
142637	a .m -- or p .m . ?	p .m .
142638	three fifteen .	a .m -- or p .m . ?
142650	--and that he changed his will ?	yes .
142651	yes .	--and that he changed his will ?
142660	you don't like miss lawson much do you ?	no .
142661	i've been to a few -- yes .	you don't like miss lawson much do you ?
142672	that bastard !	i thought he was a kind, gentle man ?
142673	he video taped you .	that bastard !
142674	who told you that ?	he video taped you .
142676	well, think about it . isn't it possible ?	yes . i suppose it's possible .
142677	i don't know . i'm not sure .	well, think about it . isn't it possible ?
142691	yes -- cocaine .	how do you know that ?
142692	what about miss lawson ?	yes -- cocaine .
142693	no .	what about miss lawson ?
142694	did mr . marsh use drugs ?	no .
142711	hi, joe .	frank -- what are you doing here ?
142713	yes .	no further questions .
142716	yes .	and she left shortly after that ?
142736	you're a monster .	no -- i'm a survivor .
142739	i'm dropping the case .	no -- you're not .
142749	what's that for ?	to celebrate how masterfully you destroyed roston today .
142751	what are you going you doing ?	are you scared ?
142752	tonight we open new doors .	what are you going you doing ?
142753	rebecca -- take these off .	tonight we open new doors .
142755	sugar or honey ?	honey .
142759	i'm sure you'll be able to handle him .	i'm glad you have such confidence in me .
142760	paley could be a problem tomorrow .	i'm sure you'll be able to handle him .
142761	something wrong ?	paley could be a problem tomorrow .
142763	can i see you later ?	you can see me now .
142765	you were brilliant today .	it's only the beginning .
142767	alone ?	of course .
142768	i went out on the boat .	alone ?
142776	she's mistaken .	that's not good enough, goddamit !
142779	you lied to me !	what ?
142784	you and me -- making love .	is that what you think i was thinking ?
142785	what would ?	you and me -- making love .
142786	yes -- it would be nice .	what would ?
142791	really ?	yeah .
142794	it won't be that hard .	did you always want to be a lawyer ?
142798	it's okay .	tell me about doctor paley ?
142799	sorry .	it's okay .
142807	hi . it's frank .	hi, frank .
142808	hello ?	hi . it's frank .
142812	it's not my taste .	tastes can change .
142813	that's not an answer .	it's not my taste .
142814	oh -- well, they're different .	that's not an answer .
142815	i'm the photographer .	oh -- well, they're different .
142816	i think the photographer's probably a voyeur .	i'm the photographer .
142817	what do you think ?	i think the photographer's probably a voyeur .
142819	is it against the law ?	no -- it just doesn't look right .
142823	this is your house .	i know .
142824	sure . where to ?	this is your house .
142825	can we get out of here ?	sure . where to ?
142839	yes .	how ?
142844	something like that .	we're not animals .
142845	no pain, no gain ?	something like that .
142854	frank !	i'll have you out in a few hours .
142866	alright, i'll talk to her	she's waiting in the conference room .
142878	because i'm expecting a call .	-- but it's sunday .
142879	why ?	because i'm expecting a call .
142880	michael -- get off the phone .	why ?
142882	i love you .	i love you too, dad .
142892	i can back it up .	you better . please answer the question .
142898	the witness will answer the question .	mr . roston ?
142913	it's more involved than that .	it was a place to start .
142916	why didn't you come to me ?	i don't know .
142917	please -- not now .	why didn't you come to me ?
142918	we can't pretend this isn't happening .	please -- not now .
142921	i know .	talk to me .
142926	you're sleeping with her, aren't you ?	no .
142927	i'm not .	you're sleeping with her, aren't you ?
142931	yes .	why did you lie to me ?
142937	what's wrong ?	that's what i was hoping you'd tell me .
142938	we have to talk .	what's wrong ?
142939	yeah -- what are you doing up ?	we have to talk .
142945	i'll talk to him later .	why don't you talk to him now ?
142948	yes .	i can think of worse ways to go--
142949	humped	yes .
142951	she sounds like quite a woman .	yeah -- but can she cook ?
142967	if you want me to .	i'm always open to learning new things .
142970	really ?	really .
142971	this is not relaxing .	really ?
142972	i am relaxing .	this is not relaxing .
142975	let me go ! godammit, frank let go !	daddy -- stop it !
142983	albert's got the stomach flu .	that's too bad .
142985	it had to get there somehow .	it didn't get there from me .
142986	no -- never .	it had to get there somehow .
142987	did marsh use it ?	no -- never .
142990	yes .	what time did you leave ?
142994	well, i can help .	i said no !
142998	it's a beautiful picture of her .	why are there two deeds here ?
143006	oh jesus .	i simply can not stand that tone !
143011	well, that's a long time .	it's not that long .
143012	we were here two christmases ago .	well, that's a long time .
143019	carolyn -- you want these candlesticks ?	no . you can have them .
143020	aw, betty .	carolyn -- you want these candlesticks ?
143023	no treasure maps, huh ?	no .
143024	oh, just a old letter from a friend .	no treasure maps, huh ?
143028	eeeww !	i know . i don't understand it either .
143040	nobody did .	was this during betty ?
143041	i never knew that .	nobody did .
143049	you mean -- she didn't like sex ?	i bet mom could've helped her .
143054	bar across the street .	have you called betty ? maybe you should .
143068	that's it !	what are you doing ?
143077	don't say that !	well, what am i supposed to think ?
143094	what ? !	come here a minute .
143095	michael .	what ? !
143096	yeah .	michael .
143100	well, there's a problem .	what problem ?
143101	i thought everything was arranged .	well, there's a problem .
143105	lawyer here ?	i have some sandwich fixings if you're hungry .
143106	mom's orders .	lawyer here ?
143109	no . what a tragedy . what happened ?	she changed .
143112	oh, yes .	she used to be so friendly .
143113	she's changed .	oh, yes .
143127	not this kind of heat .	heat is heat .
143128	they got heat in michigan .	not this kind of heat .
143149	we are the choices we've made, robert .	to hell with you !
143165	because i can't have you !	what does that have to do with it ?
143166	why ?	because i can't have you !
143167	i don't want to need you !	why ?
143194	sleep all right ?	yes, thanks .
143195	no .	sleep all right ?
143196	am i too heavy for you ?	no .
143197	long day . go to sleep .	am i too heavy for you ?
143207	i can't do this, honey .	what ?
143208	what were your parents like ?	i can't do this, honey .
143209	i had a temper .	what were your parents like ?
143210	i just wondered . why were you trouble ?	i had a temper .
143211	trouble . why ?	i just wondered . why were you trouble ?
143212	what were you like when you were younger ?	trouble . why ?
143213	no, i don't mind .	what were you like when you were younger ?
143214	but you don't mind .	no, i don't mind .
143215	because i already tried once .	but you don't mind .
143216	why do you say that ?	because i already tried once .
143217	no . i couldn't .	why do you say that ?
143218	i bet you could do a book .	no . i couldn't .
143234	have you ever been to that station ?	yes .
143237	yes .	how about bari ?
143238	how about italy ?	yes .
143241	take me somewhere .	what ?
143242	no .	take me somewhere .
143243	are you hungry ?	no .
143244	you want to eat something ?	are you hungry ?
143245	no . i can't . not yet .	you want to eat something ?
143248	would you like a beer for your bath ?	yes, that'd be nice .
143249	sure .	would you like a beer for your bath ?
143250	how about if i set the table ?	sure .
143256	sorry i'm late . richard called .	oh, how is he ?
143258	yeah ?	i want you to come .
143259	i understand . that's very kind of you .	yeah ?
143270	okay . see you later .	yeah . see you later .
143273	oh, sure . great .	i'll pick you up .
143276	i would love to come for dinner .	wonderful . uh . . .
143277	the light was fading . huh-huh .	i would love to come for dinner .
143281	yes ! hi .	am i interrupting anything ?
143282	francesca ?	yes ! hi .
143286	i already apologized .	listen, i'm sorry i --
143290	my mistake . i apologize .	what made you ask such a question ?
143299	i told you, i love other people .	but no one in particular .
143302	do you ever regret not having a family ?	not everybody's supposed to have a family .
143303	no .	do you ever regret not having a family ?
143309	i'm a loner, i'm not a monk .	you really don't need anyone ?
143310	woman friends, too ?	i'm a loner, i'm not a monk .
